codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|05|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|543.067|129.50949533912
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|03|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|145.167|58.8275
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|10|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-731.283|-71.927608695652
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|03|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-714|-65.049222222222
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|09|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|449|14.94
150090|01013210073|EE|DEVAL S.P.A.|2021|11|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|61.522|0.55021739130435
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|06|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|07|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|08|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|05|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0|0
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|10|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|20.859|92.9125
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|08|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|3.859|92.039239130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-708.435|-69.704782608696
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|11|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|14.283|89.675
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|07|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-47.141|89.559239130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|09|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-8.717|88.51152173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|01|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|41.256|91.676555555556
304348|02066710605|EE|AMEA S.p.A.|2019|11|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.393|0.031115311909263
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|505.064|123.26854387657
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|03|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|484.968|125.97570809793
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|05|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|78|3.94
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|07|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|78|2.6
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|06|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|76|3.85
499742|02145961005|EE|COMUNE DI SARACINESCO|2021|08|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|77|2.56
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|07|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-721|-67.705
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|05|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-721.571|-66.456263736264
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|10|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-49.283|-3.063152173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|07|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|67.717|5.4096739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|02|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-11.678|-3.0830508474576
304348|02066710605|EE|AMEA S.p.A.|2019|10|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.327|0.15248582230624
304348|02066710605|EE|AMEA S.p.A.|2020|09|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.18299999999999|2.4483248919467
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|07|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-42.283|-3.0116304347826
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|04|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-31.2|-2.1740947577013
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|02|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-15.369|30.997245762712
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|01|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|260.247|18.074510357815
510902|01531350229|EE|Azienda Servizi Municipalizzati di Tione di Trento|2021|11|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|18.705|0.15852459016393
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|10|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|4.631|0.30152173913044
510902|01531350229|EE|Azienda Servizi Municipalizzati di Tione di Trento|2021|12|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|147.295|1.3214754098361
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|02|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-659.678|-60.698843691149
304348|02066710605|EE|AMEA S.p.A.|2019|02|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.182|-0.38718082012505
304348|02066710605|EE|AMEA S.p.A.|2020|10|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|1.134|4.0917540977466
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|09|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-703|-65.47
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|05|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-42.571|-3.0186813186813
304348|02066710605|EE|AMEA S.p.A.|2019|09|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.23999999999999|0.19111531190926
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|03|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-229.813|-25.942087912088
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|04|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-231.44|-12.363626373626
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|11|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|61|33.45
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|10|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|63|34.57
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|31.72
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|04|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-107.055|44.812637362637
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|01|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-554.797|-6.0247457627119
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|11|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.26000000000002|0.0069565217391284
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|09|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-45.836|-2.8077049180328
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|62|34.55
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|10|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-242.076|-30.87902173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0.89399999999996|0.010354437718747
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|01|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-8.098|-0.558
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|32.78
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-327.295|1.7775
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|03|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-221.245|25.003888888889
304348|02066710605|EE|AMEA S.p.A.|2020|06|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.21200000000001|1.6751838663057
304348|02066710605|EE|AMEA S.p.A.|2020|07|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.747|1.7783566618492
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|06|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|105.426|7.5806557377049
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-18.724|-1.1965038935756
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2.833|0.18614945585685
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-9.359|-0.67137722932805
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2.447|0.15786074581157
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-4|-0.1
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|01|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.733|-0.028666666666667
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-14.369|-0.79847826086956
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-4.4369999999999|-0.13250603055481
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|04|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-698.714|-64.311868131868
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-3.088|-0.13648351648352
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|03|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1.267|0.061333333333333
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|01|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-738.322|-68.351934086629
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|06|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-41.714|-3.0706593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|32.78
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|31.72
304348|02066710605|EE|AMEA S.p.A.|2020|01|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.214|1.6651524889729
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|32.78
304348|02066710605|EE|AMEA S.p.A.|2019|07|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.24899999999999|0.19748582230624
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|09|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-43.435|-3.1767391304348
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|01|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-18.322|-4.2669491525424
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-2.5330000000001|-0.046739130434785
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-42.283|-3.0116304347826
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|02|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1.533|-0.082666666666666
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-48.664|-2.9722950819672
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-94.09|16.529953670706
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|05|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|51.574|4.0493442622951
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|31.717|2.2596739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|10|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|56.557|4.5354098360656
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|12|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-58.283|-5.6976086956522
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|11|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-49.435|-4.4547826086957
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|09|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-223|-27.03
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-721|-67.705
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|12|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-15|-3.8
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|12|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-731.283|-71.927608695652
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|02|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-440.785|-10.764127191076
304348|02066710605|EE|AMEA S.p.A.|2020|05|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.747|1.7783566618492
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-439.669|-4.3120951179968
304348|02066710605|EE|AMEA S.p.A.|2019|12|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.802|0.063152488972905
304348|02066710605|EE|AMEA S.p.A.|2020|04|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.21200000000001|1.6751838663057
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|03|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-473.906|-10.87706939012
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|11|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-233.849|-29.801956521739
304348|02066710605|EE|AMEA S.p.A.|2020|03|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-0.253|1.7683566618492
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|10|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|17|0.81
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|04|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1.758|42.066593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|9.547|44.097438186813
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-6.2749999999999|41.621728884183
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2.819|43.640172478568
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-3.304|41.795968406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|15.456|44.418098637249
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|15.416|44.290846870521
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-48.435|-3.0036956521739
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-2.936|-0.076521739130435
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|04|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-42.714|-3.1306593406593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|05|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-154.826|-3.2375013511079
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|06|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|283.933|38.825391821293
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|09|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|95.565|7.220652173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2013|11|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|27.443|1.9245901639344
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-102.054|15.291568068425
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|05|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1.119|0.21745108549987
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|02|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.088999999999999|39.200888888889
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|10|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|255.467|14.763260869565
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|01|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-238.813|-27.372087912088
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|01|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-417.31|-10.568803418803
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|07|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|301.14|36.22847826087
304348|02066710605|EE|AMEA S.p.A.|2019|03|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.27000000000001|-0.57155263923222
304348|02066710605|EE|AMEA S.p.A.|2019|06|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|0.17800000000001|0.43671970751366
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|12|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-409.37|-38.550652173913
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|10|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-163.862|-4.7703243050606
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|03|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1.956|43.324555555556
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|01|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0.043999999999997|43.404555555556
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|10|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-6.013|43.028978738653
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|12|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|5|39.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|12|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|273.467|15.763260869565
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|11|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|251.064|14.44347826087
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|08|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-5.5330000000001|-0.15673913043479
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|05|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0.59|0.041147540983607
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2015|03|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1|0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|06|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0.41|0.024426229508197
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|07|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|03|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.746|-0.04
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|06|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-2|-0.12
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|05|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|0
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|11|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.574|-0.034426229508197
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|10|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1.426|-0.085573770491803
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|05|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0.59|0.035573770491803
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|12|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1|0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|02|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.729|-0.044237288135593
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|04|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-0.574|-0.04
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|08|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|0|0
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|06|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1|0.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|09|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|02|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2016|11|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|02|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-259.511|2.2422222222222
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|05|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-548.181|-14.750717588422
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2017|04|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-578.466|-17.46327508557
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2014|01|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1|-0.05
