idcampagna;idcontrattorcr;idleg;tradedate;itp_energia_verde;prodotto;scope_details;opzione;flag_definitivo
2019.2BR;5072;23233;2020-06-10;0;FITTIZIO3;Reforecasting 2005;;false
2019.2BR;5072;23233;2020-06-10;0;FITTIZIO2;Reforecasting 2005;;false
2019.2BR;5072;23233;2020-06-10;0;LFIX161;Reforecasting 2005;;true
2008.5;5121;23309;2020-06-10;0;SVMIC4;Reforecasting 2005;;true
2008.9;5126;23321;2020-01-20;0;ATMIC5;Reforecasting 1912;;true
2008.9;5126;23326;2020-06-10;0;ATMIC5;Reforecasting 2005;;true
2008.9;5126;23327;2020-06-10;0;ATMIC5;Reforecasting 2005;;true
Ante 2009;5140;23457;2019-06-18;0;SVMIC;Reforecasting 1905;;true
Ante 2009;5140;23458;2019-09-30;0;SVMIC;Reforecasting 1909;;true
Ante 2009;5140;23464;2020-01-20;0;SVMIC;Reforecasting 1912;;true
Ante 2009;5141;23473;2019-06-18;0;ATMIC5;Reforecasting 1905;;true
Ante 2009;5141;23479;2020-01-20;0;ATMIC5;Reforecasting 1912;;true
Ante 2009;5142;23500;2019-06-18;0;SVMIC4;Reforecasting 1905;;true
Ante 2009;5142;23501;2019-09-30;0;SVMIC4;Reforecasting 1909;;true
Ante 2009;5142;23506;2020-01-20;0;SVMIC4;Reforecasting 1912;;true
Ante 2008;5154;23811;2020-01-20;0;BCMIC1;Reforecasting 1912;;true
Ante 2008;5155;23841;2019-09-30;0;BCMIC;Reforecasting 1909;;true
Ante 2008;5155;23845;2020-01-20;0;BCMIC;Reforecasting 1912;;true
2019.1;5296;130005;2020-11-12;0.8;LPERT182;Reforecasting ott-20;;true
2019.1;5296;146671;2021-03-25;0;LPERT182;Reforecasting 2103 - REF1;;true
2019.1;5297;130806;2020-11-13;0.8;LMOV191;Adjustment Ref ott-20;;true
2019.1;5297;147191;2021-03-25;0;LMOV191;Reforecasting 2103 - REF1;;true
2019.1;5298;130808;2020-11-13;0.8;LCERTV191;Adjustment Ref ott-20;;true
2019.1;5301;130013;2020-11-12;0.8;SSML191;Reforecasting ott-20;PROFILO-H24;true
2019.1;5301;146677;2021-03-25;0;SSML191;Reforecasting 2103 - REF1;PROFILO-H24;true
2019.1;5301;147193;2021-03-25;0;SSML191;Reforecasting 2103 - REF1;PROFILO-H24;true
2019.1;5310;146679;2021-03-25;0;QFPMI;Reforecasting 2103 - REF1;;false
2019.1;5310;146679;2021-03-25;0;QFMICV184;Reforecasting 2103 - REF1;;true
2019.1;5310;147194;2021-03-25;0;QFPMI;Reforecasting 2103 - REF1;;false
2019.1;5310;147194;2021-03-25;0;QFMICV184;Reforecasting 2103 - REF1;;true
2019.1;5314;147195;2021-03-25;0;RADVL191;Reforecasting 2103 - REF1;;true
2019.1;5315;146686;2021-03-25;0;LLINKB191;Reforecasting 2103 - REF1;;true
2019.1;5316;146688;2021-03-25;0;LFAST182;Reforecasting 2103 - REF1;;true
2019.1;5318;130028;2020-11-12;0.8;LSIC184;Reforecasting ott-20;;true
2019.1;5332;146696;2021-03-25;0;FASTL182;Reforecasting 2103 - REF1;;true
2018.2R;5325;146695;2021-03-25;0;LSALL174;Reforecasting 2103 - REF1;;true
2018.2R;5325;146695;2021-03-25;0;LFIX161;Reforecasting 2103 - REF1;;true
2019.2;5408;130839;2020-11-13;0.8;LMOV191;Adjustment Ref ott-20;;true
2019.2;5411;27962;2020-06-10;0;LLINKB192;Reforecasting 2005;;true
2019.2;5412;27979;2020-02-12;0;LSIC184;Proroga LSIC gen-21 18 mesi;;true
2019.2;5415;28030;2019-07-01;0;LSMART192;Reforecasting scaduti 1907 per prehedging;;true
2019.2;5415;28036;2020-01-20;0;LSMART192;Reforecasting 1912;;true
2019.2;5426;28072;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-NIGHT;true
2019.2;5427;28088;2020-06-10;0;MYENG181;Reforecasting 2005;PROFILO-H24;true
2019.2;5430;28139;2020-06-10;0;QFMICV184;Reforecasting 2005;;true
2019.2;5431;130081;2020-11-12;0.8;LKPL183;Reforecasting ott-20;;true
2019.2;5433;28189;2020-06-10;0;RADVL191;Reforecasting 2005;;true
2019.2;5433;130086;2020-11-12;0.8;RADVL191;Reforecasting ott-20;;true
2019.2;5433;130856;2020-11-13;0.8;RADVL191;Adjustment Ref ott-20;;true
2019.2;5433;146712;2021-03-25;0;RADVL191;Reforecasting 2103 - REF1;;true
2019.2;5434;130088;2020-11-12;0.8;FASTL182;Reforecasting ott-20;;true
2019.2;5435;28220;2020-03-11;0;LCERTV191;Prehedging 2003 - 200311;;true
2019.2;5435;28228;2020-06-10;0.9;LCERTV191;Reforecasting 2005;;true
2019.2;5435;28229;2020-06-10;0;LCERTV191;Reforecasting 2005;;true
2019.2;5442;28264;2020-01-20;0;LKBL183;Reforecasting 1912;;true
2019.2;5442;28280;2020-06-10;0;LKBL183;Reforecasting 2005;;true
2019.2;5443;28287;2019-07-01;0;YYYL192;Reforecasting scaduti 1907 per prehedging;;false
2019.2;5443;28289;2020-01-20;0;YYYL192;Reforecasting 1912;;false
2019.2;5445;28305;2020-01-20;0;SSML191;Reforecasting 1912;PROFILO-NIGHT;true
2019.2;5446;28315;2020-01-20;0;SSML191;Reforecasting 1912;PROFILO-H24;true
2019.2;5446;28323;2020-06-10;0.9;SSML191;Reforecasting 2005;PROFILO-H24;true
2019.2;5821;29516;2019-07-01;0;LFLEX192;Reforecasting scaduti 1907 per prehedging;;true
2019.2;5821;29516;2019-07-01;0;LLINKP182;Reforecasting scaduti 1907 per prehedging;;true
2019.2;5821;29523;2020-01-20;0;LFLEX192;Reforecasting 1912;;true
2019.2;5821;29523;2020-01-20;0;LLINKP182;Reforecasting 1912;;true
2019.2;5821;29525;2020-03-11;0;LFLEX192;Prehedging 2003 - 200311;;true
2019.2;5821;29525;2020-03-11;0;LLINKP182;Prehedging 2003 - 200311;;true
2019.2;5821;29526;2020-03-11;0;LFLEX192;Prehedging 2003 - 200311;;true
2019.2;5821;29526;2020-03-11;0;LLINKP182;Prehedging 2003 - 200311;;true
2019.2;5821;29531;2020-06-10;0.9;LFLEX192;Reforecasting 2005;;true
2019.2;5821;29531;2020-06-10;0.9;LLINKP182;Reforecasting 2005;;true
2019.3S;5581;28537;2020-06-10;0;LFIX12;Reforecasting 2005;;true
2019.3S;5582;28540;2019-09-30;0;QFMIC12;Reforecasting 1909;;true
2019.3S;5582;28548;2020-06-10;0;QFMIC12;Reforecasting 2005;;true
2019.3S;5582;28549;2020-06-10;0;QFMIC12;Reforecasting 2005;;true
2019.3S;5583;28556;2019-09-30;0;TCSV;Reforecasting 1909;;true
2019.3S;5584;28582;2020-06-10;0;PUNF12;Reforecasting 2005;;true
2019.1R;5585;28587;2019-06-18;0;MYENG181;Reforecasting 1905;PROFILO-DAY;true
2019.1R;5585;28587;2019-06-18;0;SMFXL181;Reforecasting 1905;PROFILO-DAY;true
2019.1R;5585;28589;2019-07-02;0;MYENG181;Prehedging 1907;PROFILO-DAY;true
2019.1R;5585;28589;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-DAY;true
2019.1R;5585;28590;2019-09-30;0;MYENG181;Reforecasting 1909;PROFILO-DAY;true
2019.1R;5585;28590;2019-09-30;0;SMFXL181;Reforecasting 1909;PROFILO-DAY;true
2019.1R;5585;28596;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-DAY;true
2019.1R;5585;28596;2020-01-20;0;SMFXL181;Reforecasting 1912;PROFILO-DAY;true
2019.1R;5585;28607;2020-06-10;0;MYENG181;Reforecasting 2005;PROFILO-DAY;true
2019.1R;5585;28607;2020-06-10;0;SMFXL181;Reforecasting 2005;PROFILO-DAY;true
2019.1R;5586;28613;2019-07-02;0;SMFXL181;Prehedging 1907;;true
2019.1R;5586;28613;2019-07-02;0;LNKL181;Prehedging 1907;;true
2019.1R;5586;28613;2019-07-02;0;SALLMICL181;Prehedging 1907;;true
2019.1R;5586;28613;2019-07-02;0;QFMIC181;Prehedging 1907;;true
2019.1R;5586;28613;2019-07-02;0;MYENG181;Prehedging 1907;;true
2019.1R;5586;28614;2019-07-02;0;SMFXL181;Prehedging 1907;;true
2019.1R;5586;28614;2019-07-02;0;LNKL181;Prehedging 1907;;true
2019.1R;5586;28614;2019-07-02;0;SALLMICL181;Prehedging 1907;;true
2019.1R;5586;28614;2019-07-02;0;QFMIC181;Prehedging 1907;;true
2019.1R;5586;28614;2019-07-02;0;MYENG181;Prehedging 1907;;true
2019.1R;5586;146721;2021-03-25;0;SMFXL181;Reforecasting 2103 - REF1;;true
2019.1R;5586;146721;2021-03-25;0;LNKL181;Reforecasting 2103 - REF1;;true
2019.1R;5586;146721;2021-03-25;0;SALLMICL181;Reforecasting 2103 - REF1;;true
2019.1R;5586;146721;2021-03-25;0;QFMIC181;Reforecasting 2103 - REF1;;true
2019.1R;5586;146721;2021-03-25;0;MYENG181;Reforecasting 2103 - REF1;;true
2019.1R;5588;28654;2019-09-30;0;LLINK181;Reforecasting 1909;;true
2019.1R;5588;28654;2019-09-30;0;LFIX161;Reforecasting 1909;;true
2019.1R;5588;28654;2019-09-30;0;LSALL174;Reforecasting 1909;;true
2019.1R;5588;28664;2020-01-20;0;LLINK181;Reforecasting 1912;;true
2019.1R;5588;28664;2020-01-20;0;LFIX161;Reforecasting 1912;;true
2019.1R;5588;28664;2020-01-20;0;LSALL174;Reforecasting 1912;;true
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO35;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO21;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO19;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO34;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO22;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO28;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO31;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO25;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO18;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;LLINKB192;Reforecasting 2005;;true
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO27;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;LFLEX192;Reforecasting 2005;;true
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO30;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO36;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO20;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO17;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO23;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO29;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO32;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO26;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO33;Reforecasting 2005;;false
2019.4AR;5593;28699;2020-06-10;0;FITTIZIO24;Reforecasting 2005;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO14;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO11;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;RADVL191;Prehedging 1907;;true
2019.4AR;5594;28704;2019-07-02;0;LKBL183;Prehedging 1907;;true
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO7;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO4;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO1;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;MYENG181;Prehedging 1907;;true
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO5;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO15;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO3;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO8;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;SMFXL181;Prehedging 1907;;true
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO16;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-H24;true
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO6;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO10;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO2;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO12;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO13;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;FITTIZIO9;Prehedging 1907;;false
2019.4AR;5594;28704;2019-07-02;0;MYENG181;Prehedging 1907;PROFILO-H24;true
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO14;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO11;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;RADVL191;Prehedging 2003 - 200302;;true
2019.4AR;5594;28713;2020-03-02;0;LKBL183;Prehedging 2003 - 200302;;true
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO7;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO4;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO1;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;;true
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO5;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO15;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO3;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO8;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;;true
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO16;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;PROFILO-H24;true
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO6;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO10;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO2;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO12;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO13;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;FITTIZIO9;Prehedging 2003 - 200302;;false
2019.4AR;5594;28713;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-H24;true
2019.4AR;5595;28721;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-DAY;true
2019.4AR;5595;28721;2019-07-02;0;FITTIZIO41;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28721;2019-07-02;0;FITTIZIO40;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28721;2019-07-02;0;MYENG181;Prehedging 1907;PROFILO-DAY;true
2019.4AR;5595;28721;2019-07-02;0;FITTIZIO38;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28721;2019-07-02;0;FITTIZIO39;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28721;2019-07-02;0;FITTIZIO37;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28722;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-DAY;true
2019.4AR;5595;28722;2019-07-02;0;FITTIZIO41;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28722;2019-07-02;0;FITTIZIO40;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28722;2019-07-02;0;MYENG181;Prehedging 1907;PROFILO-DAY;true
2019.4AR;5595;28722;2019-07-02;0;FITTIZIO38;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28722;2019-07-02;0;FITTIZIO39;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28722;2019-07-02;0;FITTIZIO37;Prehedging 1907;PROFILO-DAY;false
2019.4AR;5595;28732;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4AR;5595;28732;2020-03-02;0;FITTIZIO41;Prehedging 2003 - 200302;PROFILO-DAY;false
2019.4AR;5595;28732;2020-03-02;0;FITTIZIO40;Prehedging 2003 - 200302;PROFILO-DAY;false
2019.4AR;5595;28732;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4AR;5595;28732;2020-03-02;0;FITTIZIO38;Prehedging 2003 - 200302;PROFILO-DAY;false
2019.4AR;5595;28732;2020-03-02;0;FITTIZIO39;Prehedging 2003 - 200302;PROFILO-DAY;false
2019.4AR;5595;28732;2020-03-02;0;FITTIZIO37;Prehedging 2003 - 200302;PROFILO-DAY;false
2019.4BR;5609;28773;2020-03-02;0;LKBL183;Prehedging 2003 - 200302;;true
2019.4BR;5609;28773;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;;true
2019.4BR;5609;28773;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-H24;true
2019.4BR;5609;28773;2020-03-02;0;RADVL191;Prehedging 2003 - 200302;;true
2019.4BR;5609;28773;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;;true
2019.4BR;5609;28773;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;PROFILO-H24;true
2019.4BR;5611;28799;2019-07-02;0;MYENG181;Prehedging 1907;PROFILO-DAY;true
2019.4BR;5611;28799;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-DAY;true
2019.4BR;5611;28806;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4BR;5611;28806;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4BR;5611;28807;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4BR;5611;28807;2020-03-02;0;SMFXL181;Prehedging 2003 - 200302;PROFILO-DAY;true
2019.4S;5693;28980;2020-06-10;0;QFMIC12;Reforecasting 2005;;true
2019.3;5721;29073;2019-11-13;-0.9;RADCONVL184;Riprogrammazione 2019.3 Microbusiness;;true
2019.3;5721;146728;2021-03-25;0;RADCONVL184;Reforecasting 2103 - REF1;;true
2019.3;5722;29082;2019-07-01;0;RADVL191;Reforecasting scaduti 1907 per prehedging;;true
2019.3;5722;29092;2020-06-10;0;RADVL191;Reforecasting 2005;;true
2019.3;5722;130120;2020-11-12;0.8;RADVL191;Reforecasting ott-20;;true
2019.3;5722;146729;2021-03-25;0;RADVL191;Reforecasting 2103 - REF1;;true
2019.3;5722;147203;2021-03-25;0;RADVL191;Reforecasting 2103 - REF1;;true
2019.3;5723;29098;2020-02-12;0.8;LSIC184;Proroga LSIC gen-21 18 mesi;;true
2019.3;5723;29107;2020-06-10;0.9;LSIC184;Reforecasting 2005;;true
2019.3;5723;130122;2020-11-12;0.8;LSIC184;Reforecasting ott-20;;true
2019.3;5723;146731;2021-03-25;0;LSIC184;Reforecasting 2103 - REF1;;true
2019.3;5729;29182;2020-06-10;0;LFIXSV193;Reforecasting 2005;;true
2019.3;5729;146739;2021-03-25;0;LFIXSV193;Reforecasting 2103 - REF1;;true
2019.3;5731;130136;2020-11-12;0.8;LCERTV193;Reforecasting ott-20;;true
2019.3;5732;130138;2020-11-12;0.8;LMOVV193;Reforecasting ott-20;;true
2019.3;5733;146747;2021-03-25;0;LFLEXV193;Reforecasting 2103 - REF1;;true
2019.3;5734;29222;2019-06-26;1;LSMARTV193;;;true
2019.3;5734;29231;2020-06-10;0;LSMARTV193;Reforecasting 2005;;true
2019.3;5750;29273;2019-06-26;1;MYENG181;;PROFILO-H24;true
2019.3;5750;29281;2020-06-10;0.9;MYENG181;Reforecasting 2005;PROFILO-H24;true
2019.3;5750;29282;2020-06-10;0;MYENG181;Reforecasting 2005;PROFILO-H24;true
2019.3;5752;29307;2020-06-10;0;LPLVARAU181;Reforecasting 2005;;true
2019.3;5753;29316;2020-06-10;0.9;SSMEL193;Reforecasting 2005;PROFILO-H24;true
2019.3;5756;146755;2021-03-25;0;SSML191;Reforecasting 2103 - REF1;PROFILO-NIGHT;true
2019.3;5757;29332;2019-07-01;0;SSMEL193;Reforecasting scaduti 1907 per prehedging;PROFILO-NIGHT;true
2019.3;5757;29333;2019-11-13;0.9;SSMEL193;Riprogrammazione 2019.3 Microbusiness;PROFILO-NIGHT;true
2019.3;5759;29341;2019-11-13;-0.9;SSML191;Riprogrammazione 2019.3 Microbusiness;PROFILO-H24;true
2019.3;5761;29356;2019-11-13;-0.9;LNKL193;Riprogrammazione 2019.3 Microbusiness;;true
2019.3;5761;130153;2020-11-12;0.8;LNKL193;Reforecasting ott-20;;true
2019.3;5761;146761;2021-03-25;0;LNKL193;Reforecasting 2103 - REF1;;true
2019.3;5762;29364;2019-06-26;1;XNOIL193;;;true
2019.3;5762;29366;2019-11-13;-0.9;XNOIL193;Riprogrammazione 2019.3 Microbusiness;;true
2019.3;5762;146763;2021-03-25;0;XNOIL193;Reforecasting 2103 - REF1;;true
2019.5S;5782;29416;2020-06-10;0;LFIX12;Reforecasting 2005;;true
2019.5S;5784;130156;2020-11-12;0;TCSV;Reforecasting ott-20;;true
2019.4;5822;29533;2019-09-25;1.25;SSMVEL194;;PROFILO-NIGHT;true
2019.4;5823;130161;2020-11-12;0.8;SSMVEL194;Reforecasting ott-20;PROFILO-H24;true
2019.4;5832;130170;2020-11-12;0.8;LSIC184;Reforecasting ott-20;;true
2019.4;5837;130178;2020-11-12;0.8;LMOVV193;Reforecasting ott-20;;true
2019.4;5837;146778;2021-03-25;0;LMOVV193;Reforecasting 2103 - REF1;;true
2019.4;5838;146780;2021-03-25;0;LFLAT194;Reforecasting 2103 - REF1;;true
2019.4;5841;130188;2020-11-12;0.8;QFMICV184;Reforecasting ott-20;;true
2019.4;5846;130195;2020-11-12;0.8;SSMVL194;Reforecasting ott-20;PROFILO-H24;true
2019.4;5846;146797;2021-03-25;0;SSMVL194;Reforecasting 2103 - REF1;PROFILO-H24;true
2019.4;6176;130282;2020-11-12;0.8;LCERTVS194;Reforecasting ott-20;;true
2019.4;6176;130282;2020-11-12;0.8;LCERTV194;Reforecasting ott-20;;true
2019.4;6194;146861;2021-03-25;0;RADVL194;Reforecasting 2103 - REF1;;true
2019.4;6194;146861;2021-03-25;0;RADVL191;Reforecasting 2103 - REF1;;true
2020.1R;5885;146805;2021-03-25;0;MYENG181;Reforecasting 2103 - REF1;PROFILO-NIGHT;true
2020.1R;5885;146805;2021-03-25;0;SMFXL181;Reforecasting 2103 - REF1;PROFILO-NIGHT;true
2020.1;6104;130237;2020-11-12;0.8;LFLEXV193;Reforecasting ott-20;;true
2020.1;6104;146821;2021-03-25;0;LFLEXV193;Reforecasting 2103 - REF1;;true
2020.1;6114;146822;2021-03-25;0;LLINKV201;Reforecasting 2103 - REF1;;true
2020.1;6114;146823;2021-03-25;0;LLINKV201;Reforecasting 2103 - REF1;;true
2020.1;6118;130253;2020-11-12;0.8;LMOVV193;Reforecasting ott-20;;true
2020.1;6119;146828;2021-03-25;0;LPERTV201;Reforecasting 2103 - REF1;;true
2020.1;6120;146830;2021-03-25;0;LFIXSV193;Reforecasting 2103 - REF1;;true
2020.1;6120;146831;2021-03-25;0;LFIXSV193;Reforecasting 2103 - REF1;;true
2020.1;6121;130262;2020-11-12;0.8;LFLAT194;Reforecasting ott-20;;true
2020.1;6122;130265;2020-11-12;0.8;LCERTVS194;Reforecasting ott-20;;true
2020.1;6123;146837;2021-03-25;0;LXNOIV201;Reforecasting 2103 - REF1;;true
2020.1;6124;146838;2021-03-25;0;SSMVL201;Reforecasting 2103 - REF1;PROFILO-DAY;true
2020.1;6124;146839;2021-03-25;0;SSMVL201;Reforecasting 2103 - REF1;PROFILO-DAY;true
2020.1;6126;130272;2020-11-12;0.8;SSMVL201;Reforecasting ott-20;PROFILO-H24;true
2020.1PR;6265;146863;2021-03-25;0;LPLFIXAU181;Reforecasting 2103 - REF1;;true
2020.3S;6337;130296;2020-11-12;0;TCSV;Reforecasting ott-20;;true
2020.2;6348;146870;2021-03-25;0;LSMARTV193;Reforecasting 2103 - REF1;;true
2020.2;6351;130307;2020-11-12;0;LFLAT194;Reforecasting ott-20;;true
2020.2;6352;146878;2021-03-25;0;LLINKV201;Reforecasting 2103 - REF1;;true
2020.2;6353;130313;2020-11-12;0;LXNOIV201;Reforecasting ott-20;;true
2020.2;6353;146880;2021-03-25;0;LXNOIV201;Reforecasting 2103 - REF1;;true
2020.2;6393;146889;2021-03-25;0;SSMVL202;Reforecasting 2103 - REF1;PROFILO-H24;true
2020.2;6396;31136;2020-04-03;0.8970456765;SSMVL202;;PROFILO-DAY;true
2020.2;6397;31137;2020-04-03;0.8970456765;LINKL202;;;true
2020.2;6399;31139;2020-04-03;0.8970456765;SSMVEL202;;PROFILO-DAY;true
2020.2;6399;146898;2021-03-25;0;SSMVEL202;Reforecasting 2103 - REF1;PROFILO-DAY;true
2020.2;6400;130339;2020-11-12;0;TNDL202;Reforecasting ott-20;;true
2020.2;6401;31141;2020-04-03;0.8970456765;LCERTVS202;;;true
2020.2;6402;146905;2021-03-25;0;LCERTV202;Reforecasting 2103 - REF1;;true
2020.2;6403;130346;2020-11-12;0;LMOVV193;Reforecasting ott-20;;true
2020.2;6403;146906;2021-03-25;0;LMOVV193;Reforecasting 2103 - REF1;;true
2020.2;6404;31144;2020-04-03;0.8970456765;LSENSORIV202;;;true
2020.4R;25214;146955;2021-03-25;0;NULL;Reforecasting 2103 - REF1;NULL;NULL
2020.3;6601;146915;2021-03-25;0;LFLAT194;Reforecasting 2103 - REF1;;true
2020.3;6603;31483;2020-06-23;1.04;LSENSORIV201;;;true
2020.3;6604;31484;2020-06-23;1.04;LSIC201;;;true
2020.3;6605;31485;2020-06-23;1.04;LCERTVS202;;;true
2020.3;6605;146920;2021-03-25;0;LCERTVS202;Reforecasting 2103 - REF1;;true
2020.3;6605;146921;2021-03-25;0;LCERTVS202;Reforecasting 2103 - REF1;;true
2020.3;6606;128179;2020-11-08;0.7;LMOVV203;Riprogrammazione 2020.3;;true
2020.3;6606;146922;2021-03-25;0;LMOVV203;Reforecasting 2103 - REF1;;true
2020.3;6607;31487;2020-06-23;1.04;LCERTV202;;;true
2020.3;6607;128178;2020-11-08;0.7;LCERTV202;Riprogrammazione 2020.3;;true
2020.3;6608;31488;2020-06-23;0;LPLVARRES181;;;true
2020.3;6610;31490;2020-06-23;1.04;LPERTV201;;;true
2020.3;6610;146928;2021-03-25;0;LPERTV201;Reforecasting 2103 - REF1;;true
2020.3;6611;146930;2021-03-25;0;LFIXSV193;Reforecasting 2103 - REF1;;true
2020.3;6618;146940;2021-03-25;0;LINKL202;Reforecasting 2103 - REF1;;true
2020.3;6620;147219;2021-03-25;0;TNDL202;Reforecasting 2103 - REF1;;true
2020.3;6621;146946;2021-03-25;0;SSMVL202;Reforecasting 2103 - REF1;PROFILO-H24;true
